"target_pref_name","target_chembl_id","publication_year","target_tid","go_pref_name","compound_count","PMID_count","disease_efficacy_count"
"Vesicular acetylcholine transporter","CHEMBL4767",2006,12943,"transport",7,1,0
"Vesicular acetylcholine transporter","CHEMBL4767",2009,12943,"transport",11,1,0
"Vesicular acetylcholine transporter","CHEMBL4767",2011,12943,"transport",27,1,0
"Vesicular acetylcholine transporter","CHEMBL4767",2012,12943,"transport",1,1,0
"Vesicular acetylcholine transporter","CHEMBL4767",2013,12943,"transport",25,1,0
"Vesicular acetylcholine transporter","CHEMBL4767",2015,12943,"transport",10,1,0
"Vesicular acetylcholine transporter","CHEMBL4767",2006,12943,"transmembrane transport",7,1,0
"Vesicular acetylcholine transporter","CHEMBL4767",2009,12943,"transmembrane transport",11,1,0
"Vesicular acetylcholine transporter","CHEMBL4767",2011,12943,"transmembrane transport",27,1,0
"Vesicular acetylcholine transporter","CHEMBL4767",2012,12943,"transmembrane transport",1,1,0
"Vesicular acetylcholine transporter","CHEMBL4767",2013,12943,"transmembrane transport",25,1,0
"Vesicular acetylcholine transporter","CHEMBL4767",2015,12943,"transmembrane transport",10,1,0
"Vesicular acetylcholine transporter","CHEMBL4767",2006,12943,"cell-cell signaling",7,1,0
"Vesicular acetylcholine transporter","CHEMBL4767",2009,12943,"cell-cell signaling",11,1,0
"Vesicular acetylcholine transporter","CHEMBL4767",2011,12943,"cell-cell signaling",27,1,0
"Vesicular acetylcholine transporter","CHEMBL4767",2012,12943,"cell-cell signaling",1,1,0
"Vesicular acetylcholine transporter","CHEMBL4767",2013,12943,"cell-cell signaling",25,1,0
"Vesicular acetylcholine transporter","CHEMBL4767",2015,12943,"cell-cell signaling",10,1,0
"Urea transporter 1","CHEMBL2390814",2013,107607,"transport",1,1,0
"Urea transporter 1","CHEMBL2390814",2013,107607,"transmembrane transport",1,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2010,103079,"zymogen activation",3,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2013,103079,"zymogen activation",89,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2014,103079,"zymogen activation",81,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2015,103079,"zymogen activation",50,2,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2016,103079,"zymogen activation",1,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2010,103079,"vesicle-mediated transport",3,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2013,103079,"vesicle-mediated transport",89,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2014,103079,"vesicle-mediated transport",81,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2015,103079,"vesicle-mediated transport",50,2,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2016,103079,"vesicle-mediated transport",1,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2010,103079,"transport",3,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2013,103079,"transport",89,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2014,103079,"transport",81,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2015,103079,"transport",50,2,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2016,103079,"transport",1,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2010,103079,"symbiosis, encompassing mutualism through parasitism",3,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2013,103079,"symbiosis, encompassing mutualism through parasitism",89,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2014,103079,"symbiosis, encompassing mutualism through parasitism",81,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2015,103079,"symbiosis, encompassing mutualism through parasitism",50,2,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2016,103079,"symbiosis, encompassing mutualism through parasitism",1,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2010,103079,"small molecule metabolic process",3,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2013,103079,"small molecule metabolic process",89,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2014,103079,"small molecule metabolic process",81,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2015,103079,"small molecule metabolic process",50,2,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2016,103079,"small molecule metabolic process",1,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2010,103079,"signal transduction",3,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2013,103079,"signal transduction",89,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2014,103079,"signal transduction",81,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2015,103079,"signal transduction",50,2,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2016,103079,"signal transduction",1,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2010,103079,"response to stress",3,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2013,103079,"response to stress",89,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2014,103079,"response to stress",81,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2015,103079,"response to stress",50,2,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2016,103079,"response to stress",1,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2010,103079,"proteolysis",3,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2013,103079,"proteolysis",89,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2014,103079,"proteolysis",81,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2015,103079,"proteolysis",50,2,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2016,103079,"proteolysis",1,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2010,103079,"protein complex assembly",3,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2013,103079,"protein complex assembly",89,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2014,103079,"protein complex assembly",81,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2015,103079,"protein complex assembly",50,2,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2016,103079,"protein complex assembly",1,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2010,103079,"positive regulation of catalytic activity",3,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2013,103079,"positive regulation of catalytic activity",89,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2014,103079,"positive regulation of catalytic activity",81,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2015,103079,"positive regulation of catalytic activity",50,2,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2016,103079,"positive regulation of catalytic activity",1,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2010,103079,"positive regulation of apoptotic process",3,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2013,103079,"positive regulation of apoptotic process",89,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2014,103079,"positive regulation of apoptotic process",81,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2015,103079,"positive regulation of apoptotic process",50,2,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2016,103079,"positive regulation of apoptotic process",1,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2010,103079,"nucleobase-containing compound catabolic process",3,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2013,103079,"nucleobase-containing compound catabolic process",89,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2014,103079,"nucleobase-containing compound catabolic process",81,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2015,103079,"nucleobase-containing compound catabolic process",50,2,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2016,103079,"nucleobase-containing compound catabolic process",1,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2010,103079,"cofactor metabolic process",3,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2013,103079,"cofactor metabolic process",89,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2014,103079,"cofactor metabolic process",81,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2015,103079,"cofactor metabolic process",50,2,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2016,103079,"cofactor metabolic process",1,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2010,103079,"cellular protein modification process",3,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2013,103079,"cellular protein modification process",89,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2014,103079,"cellular protein modification process",81,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2015,103079,"cellular protein modification process",50,2,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2016,103079,"cellular protein modification process",1,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2010,103079,"cellular nitrogen compound metabolic process",3,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2013,103079,"cellular nitrogen compound metabolic process",89,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2014,103079,"cellular nitrogen compound metabolic process",81,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2015,103079,"cellular nitrogen compound metabolic process",50,2,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2016,103079,"cellular nitrogen compound metabolic process",1,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2010,103079,"cellular component assembly",3,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2013,103079,"cellular component assembly",89,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2014,103079,"cellular component assembly",81,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2015,103079,"cellular component assembly",50,2,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2016,103079,"cellular component assembly",1,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2010,103079,"catabolic process",3,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2013,103079,"catabolic process",89,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2014,103079,"catabolic process",81,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2015,103079,"catabolic process",50,2,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2016,103079,"catabolic process",1,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2010,103079,"carbohydrate metabolic process",3,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2013,103079,"carbohydrate metabolic process",89,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2014,103079,"carbohydrate metabolic process",81,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2015,103079,"carbohydrate metabolic process",50,2,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2016,103079,"carbohydrate metabolic process",1,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2010,103079,"biosynthetic process",3,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2013,103079,"biosynthetic process",89,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2014,103079,"biosynthetic process",81,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2015,103079,"biosynthetic process",50,2,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2016,103079,"biosynthetic process",1,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2010,103079,"DNA metabolic process",3,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2013,103079,"DNA metabolic process",89,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2014,103079,"DNA metabolic process",81,1,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2015,103079,"DNA metabolic process",50,2,0
"Transitional endoplasmic reticulum ATPase","CHEMBL1075145",2016,103079,"DNA metabolic process",1,1,0
"Sulfonylurea receptor 2","CHEMBL1971",2009,2,"transport",53,1,0
"Sulfonylurea receptor 2","CHEMBL1971",2009,2,"transmembrane transport",53,1,0
"Sulfonylurea receptor 2","CHEMBL1971",2009,2,"signal transduction",53,1,0
"Sulfonylurea receptor 2","CHEMBL1971",2009,2,"response to stress",53,1,0
"Sulfonylurea receptor 2","CHEMBL1971",2009,2,"immune system process",53,1,0
"Sulfonylurea receptor 1","CHEMBL2071",2004,164,"transport",3,1,0
"Sulfonylurea receptor 1","CHEMBL2071",2014,164,"transport",2,1,0
"Sulfonylurea receptor 1","CHEMBL2071",2004,164,"transmembrane transport",3,1,0
"Sulfonylurea receptor 1","CHEMBL2071",2014,164,"transmembrane transport",2,1,0
"Sulfonylurea receptor 1","CHEMBL2071",2004,164,"signal transduction",3,1,0
"Sulfonylurea receptor 1","CHEMBL2071",2014,164,"signal transduction",2,1,0
"Sulfonylurea receptor 1","CHEMBL2071",2004,164,"regulation of protein localization",3,1,0
"Sulfonylurea receptor 1","CHEMBL2071",2014,164,"regulation of protein localization",2,1,0
"Solute carrier organic anion transporter family member 4C1","CHEMBL2073690",2004,104631,"transport",3,1,0
"Solute carrier organic anion transporter family member 4C1","CHEMBL2073690",2004,104631,"reproduction",3,1,0
"Solute carrier organic anion transporter family member 4C1","CHEMBL2073690",2004,104631,"multicellular organismal development",3,1,0
"Solute carrier organic anion transporter family member 4C1","CHEMBL2073690",2004,104631,"cell differentiation",3,1,0
"Solute carrier organic anion transporter family member 2B1","CHEMBL1743124",2002,104065,"transport",1,1,0
"Solute carrier organic anion transporter family member 2B1","CHEMBL1743124",2011,104065,"transport",1,1,0
"Solute carrier organic anion transporter family member 2B1","CHEMBL1743124",2012,104065,"transport",8,2,0
"Solute carrier organic anion transporter family member 2B1","CHEMBL1743124",2013,104065,"transport",3,1,0
"Solute carrier organic anion transporter family member 2A1","CHEMBL2073703",1999,104644,"transport",2,1,0
"Solute carrier organic anion transporter family member 2A1","CHEMBL2073703",2002,104644,"transport",1,1,0
"Solute carrier organic anion transporter family member 1B3","CHEMBL1743121",2002,104062,"transport",1,1,0
"Solute carrier organic anion transporter family member 1B3","CHEMBL1743121",2011,104062,"transport",1,1,0
"Solute carrier organic anion transporter family member 1B3","CHEMBL1743121",2012,104062,"transport",9,1,0
"Solute carrier organic anion transporter family member 1B3","CHEMBL1743121",2013,104062,"transport",3,1,0
"Solute carrier organic anion transporter family member 1B3","CHEMBL1743121",2015,104062,"transport",3,1,0
"Solute carrier organic anion transporter family member 1B3","CHEMBL1743121",2002,104062,"small molecule metabolic process",1,1,0
"Solute carrier organic anion transporter family member 1B3","CHEMBL1743121",2011,104062,"small molecule metabolic process",1,1,0
"Solute carrier organic anion transporter family member 1B3","CHEMBL1743121",2012,104062,"small molecule metabolic process",9,1,0
"Solute carrier organic anion transporter family member 1B3","CHEMBL1743121",2013,104062,"small molecule metabolic process",3,1,0
"Solute carrier organic anion transporter family member 1B3","CHEMBL1743121",2015,104062,"small molecule metabolic process",3,1,0
"Solute carrier organic anion transporter family member 1B3","CHEMBL1743121",2002,104062,"lipid metabolic process",1,1,0
"Solute carrier organic anion transporter family member 1B3","CHEMBL1743121",2011,104062,"lipid metabolic process",1,1,0
"Solute carrier organic anion transporter family member 1B3","CHEMBL1743121",2012,104062,"lipid metabolic process",9,1,0
"Solute carrier organic anion transporter family member 1B3","CHEMBL1743121",2013,104062,"lipid metabolic process",3,1,0
"Solute carrier organic anion transporter family member 1B3","CHEMBL1743121",2015,104062,"lipid metabolic process",3,1,0
"Solute carrier organic anion transporter family member 1B1","CHEMBL1697668",2001,103947,"transport",2,1,0
"Solute carrier organic anion transporter family member 1B1","CHEMBL1697668",2002,103947,"transport",1,1,0
"Solute carrier organic anion transporter family member 1B1","CHEMBL1697668",2005,103947,"transport",6,1,0
"Solute carrier organic anion transporter family member 1B1","CHEMBL1697668",2011,103947,"transport",1,1,0
"Solute carrier organic anion transporter family member 1B1","CHEMBL1697668",2012,103947,"transport",13,2,0
"Solute carrier organic anion transporter family member 1B1","CHEMBL1697668",2013,103947,"transport",4,2,0
"Solute carrier organic anion transporter family member 1B1","CHEMBL1697668",2016,103947,"transport",2,2,0
"Solute carrier organic anion transporter family member 1B1","CHEMBL1697668",2001,103947,"small molecule metabolic process",2,1,0
"Solute carrier organic anion transporter family member 1B1","CHEMBL1697668",2002,103947,"small molecule metabolic process",1,1,0
"Solute carrier organic anion transporter family member 1B1","CHEMBL1697668",2005,103947,"small molecule metabolic process",6,1,0
"Solute carrier organic anion transporter family member 1B1","CHEMBL1697668",2011,103947,"small molecule metabolic process",1,1,0
"Solute carrier organic anion transporter family member 1B1","CHEMBL1697668",2012,103947,"small molecule metabolic process",13,2,0
"Solute carrier organic anion transporter family member 1B1","CHEMBL1697668",2013,103947,"small molecule metabolic process",4,2,0
"Solute carrier organic anion transporter family member 1B1","CHEMBL1697668",2016,103947,"small molecule metabolic process",2,2,0
"Solute carrier organic anion transporter family member 1B1","CHEMBL1697668",2001,103947,"lipid metabolic process",2,1,0
"Solute carrier organic anion transporter family member 1B1","CHEMBL1697668",2002,103947,"lipid metabolic process",1,1,0
"Solute carrier organic anion transporter family member 1B1","CHEMBL1697668",2005,103947,"lipid metabolic process",6,1,0
"Solute carrier organic anion transporter family member 1B1","CHEMBL1697668",2011,103947,"lipid metabolic process",1,1,0
"Solute carrier organic anion transporter family member 1B1","CHEMBL1697668",2012,103947,"lipid metabolic process",13,2,0
"Solute carrier organic anion transporter family member 1B1","CHEMBL1697668",2013,103947,"lipid metabolic process",4,2,0
"Solute carrier organic anion transporter family member 1B1","CHEMBL1697668",2016,103947,"lipid metabolic process",2,2,0
"Solute carrier organic anion transporter family member 1A2","CHEMBL1743123",2002,104064,"transport",1,1,0
"Solute carrier organic anion transporter family member 1A2","CHEMBL1743123",2002,104064,"small molecule metabolic process",1,1,0
"Solute carrier organic anion transporter family member 1A2","CHEMBL1743123",2002,104064,"response to stress",1,1,0
"Solute carrier organic anion transporter family member 1A2","CHEMBL1743123",2002,104064,"mitochondrion organization",1,1,0
"Solute carrier organic anion transporter family member 1A2","CHEMBL1743123",2002,104064,"lipid metabolic process",1,1,0
"Solute carrier organic anion transporter family member 1A2","CHEMBL1743123",2002,104064,"catabolic process",1,1,0
"Solute carrier organic anion transporter family member 1A2","CHEMBL1743123",2002,104064,"autophagy",1,1,0
"Solute carrier family 28 member 3","CHEMBL5707",2009,101512,"transport",10,1,0
"Solute carrier family 28 member 3","CHEMBL5707",2013,101512,"transport",2,1,0
"Solute carrier family 28 member 3","CHEMBL5707",2009,101512,"transmembrane transport",10,1,0
"Solute carrier family 28 member 3","CHEMBL5707",2013,101512,"transmembrane transport",2,1,0
"Solute carrier family 28 member 3","CHEMBL5707",2009,101512,"homeostatic process",10,1,0
"Solute carrier family 28 member 3","CHEMBL5707",2013,101512,"homeostatic process",2,1,0
"Solute carrier family 22 member 8","CHEMBL1641348",2001,103830,"transport",7,2,1
"Solute carrier family 22 member 8","CHEMBL1641348",2002,103830,"transport",12,2,1
"Solute carrier family 22 member 8","CHEMBL1641348",2004,103830,"transport",5,3,1
"Solute carrier family 22 member 8","CHEMBL1641348",2010,103830,"transport",1,1,0
"Solute carrier family 22 member 8","CHEMBL1641348",2013,103830,"transport",1,1,0
"Solute carrier family 22 member 8","CHEMBL1641348",2016,103830,"transport",3,1,0
"Solute carrier family 22 member 8","CHEMBL1641348",2001,103830,"transmembrane transport",7,2,1
"Solute carrier family 22 member 8","CHEMBL1641348",2002,103830,"transmembrane transport",12,2,1
"Solute carrier family 22 member 8","CHEMBL1641348",2004,103830,"transmembrane transport",5,3,1
"Solute carrier family 22 member 8","CHEMBL1641348",2010,103830,"transmembrane transport",1,1,0
"Solute carrier family 22 member 8","CHEMBL1641348",2013,103830,"transmembrane transport",1,1,0
"Solute carrier family 22 member 8","CHEMBL1641348",2016,103830,"transmembrane transport",3,1,0
"Solute carrier family 22 member 8","CHEMBL1641348",2001,103830,"response to toxic substance",7,2,1
"Solute carrier family 22 member 8","CHEMBL1641348",2002,103830,"response to toxic substance",12,2,1
"Solute carrier family 22 member 8","CHEMBL1641348",2004,103830,"response to toxic substance",5,3,1
"Solute carrier family 22 member 8","CHEMBL1641348",2010,103830,"response to toxic substance",1,1,0
"Solute carrier family 22 member 8","CHEMBL1641348",2013,103830,"response to toxic substance",1,1,0
"Solute carrier family 22 member 8","CHEMBL1641348",2016,103830,"response to toxic substance",3,1,0
"Solute carrier family 22 member 6","CHEMBL1641347",2000,103829,"transport",15,2,1
"Solute carrier family 22 member 6","CHEMBL1641347",2001,103829,"transport",8,3,1
"Solute carrier family 22 member 6","CHEMBL1641347",2002,103829,"transport",13,2,0
"Solute carrier family 22 member 6","CHEMBL1641347",2003,103829,"transport",5,3,1
"Solute carrier family 22 member 6","CHEMBL1641347",2004,103829,"transport",2,1,1
"Solute carrier family 22 member 6","CHEMBL1641347",2005,103829,"transport",1,1,0
"Solute carrier family 22 member 6","CHEMBL1641347",2010,103829,"transport",1,1,0
"Solute carrier family 22 member 6","CHEMBL1641347",2011,103829,"transport",5,1,0
"Solute carrier family 22 member 6","CHEMBL1641347",2000,103829,"transmembrane transport",15,2,1
"Solute carrier family 22 member 6","CHEMBL1641347",2001,103829,"transmembrane transport",8,3,1
"Solute carrier family 22 member 6","CHEMBL1641347",2002,103829,"transmembrane transport",13,2,0
"Solute carrier family 22 member 6","CHEMBL1641347",2003,103829,"transmembrane transport",5,3,1
"Solute carrier family 22 member 6","CHEMBL1641347",2004,103829,"transmembrane transport",2,1,1
"Solute carrier family 22 member 6","CHEMBL1641347",2005,103829,"transmembrane transport",1,1,0
"Solute carrier family 22 member 6","CHEMBL1641347",2010,103829,"transmembrane transport",1,1,0
"Solute carrier family 22 member 6","CHEMBL1641347",2011,103829,"transmembrane transport",5,1,0
"Solute carrier family 22 member 6","CHEMBL1641347",2000,103829,"protein complex assembly",15,2,1
"Solute carrier family 22 member 6","CHEMBL1641347",2001,103829,"protein complex assembly",8,3,1
"Solute carrier family 22 member 6","CHEMBL1641347",2002,103829,"protein complex assembly",13,2,0
"Solute carrier family 22 member 6","CHEMBL1641347",2003,103829,"protein complex assembly",5,3,1
"Solute carrier family 22 member 6","CHEMBL1641347",2004,103829,"protein complex assembly",2,1,1
"Solute carrier family 22 member 6","CHEMBL1641347",2005,103829,"protein complex assembly",1,1,0
"Solute carrier family 22 member 6","CHEMBL1641347",2010,103829,"protein complex assembly",1,1,0
"Solute carrier family 22 member 6","CHEMBL1641347",2011,103829,"protein complex assembly",5,1,0
"Solute carrier family 22 member 3","CHEMBL2073673",1998,104614,"transport",2,1,0
"Solute carrier family 22 member 3","CHEMBL2073673",2000,104614,"transport",3,1,0
"Solute carrier family 22 member 3","CHEMBL2073673",2001,104614,"transport",1,1,0
"Solute carrier family 22 member 3","CHEMBL2073673",2002,104614,"transport",8,1,0
"Solute carrier family 22 member 3","CHEMBL2073673",2013,104614,"transport",8,1,0
"Solute carrier family 22 member 3","CHEMBL2073673",1998,104614,"transmembrane transport",2,1,0
"Solute carrier family 22 member 3","CHEMBL2073673",2000,104614,"transmembrane transport",3,1,0
"Solute carrier family 22 member 3","CHEMBL2073673",2001,104614,"transmembrane transport",1,1,0
"Solute carrier family 22 member 3","CHEMBL2073673",2002,104614,"transmembrane transport",8,1,0
"Solute carrier family 22 member 3","CHEMBL2073673",2013,104614,"transmembrane transport",8,1,0
"Solute carrier family 22 member 3","CHEMBL2073673",1998,104614,"response to stress",2,1,0
"Solute carrier family 22 member 3","CHEMBL2073673",2000,104614,"response to stress",3,1,0
"Solute carrier family 22 member 3","CHEMBL2073673",2001,104614,"response to stress",1,1,0
"Solute carrier family 22 member 3","CHEMBL2073673",2002,104614,"response to stress",8,1,0
"Solute carrier family 22 member 3","CHEMBL2073673",2013,104614,"response to stress",8,1,0
"Solute carrier family 22 member 3","CHEMBL2073673",1998,104614,"mitochondrion organization",2,1,0
"Solute carrier family 22 member 3","CHEMBL2073673",2000,104614,"mitochondrion organization",3,1,0
"Solute carrier family 22 member 3","CHEMBL2073673",2001,104614,"mitochondrion organization",1,1,0
"Solute carrier family 22 member 3","CHEMBL2073673",2002,104614,"mitochondrion organization",8,1,0
"Solute carrier family 22 member 3","CHEMBL2073673",2013,104614,"mitochondrion organization",8,1,0
"Solute carrier family 22 member 3","CHEMBL2073673",1998,104614,"catabolic process",2,1,0
"Solute carrier family 22 member 3","CHEMBL2073673",2000,104614,"catabolic process",3,1,0
